HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"pDRSBRe+eWXVCdTTXaXxXBpGmmS/ILEWRQIxNIV","UremLYQLTnaRSYSiDQzCysgafQOgYVnYkBrpYbE","J09B4011","J09B_L","TMSzgXdtOjkBZhTIGKtmuoVXTGYPhJSwPQuaOWp","Lüdenscheid",,"29","58507","pVoDXVDLJZvBEqidvQYgiRc/zPTt/vWlhCGKwob","KSA","Standard nach Anzahl Stromzähler"
"TYbQvYYowSSLWmwWUqRBQcAuSbYVW/PNNyfnpGi","yWNQkoYYXWMQYQlNdFMQjJucOPpXVJLRkTVrXow","J09B6251","J09B","VOZZRJZbQjVwFCiVmTOfpEqEIzRAsawJEUXw/YO","Plettenberg","Bremcke","10","58840","VNGNZk+CTYuDgScKEUJwgWOLXPXQTZoXQGcwRsd","KSA","Standard nach Anzahl Stromzähler"
"RkCVrWPQVDlKf/RICSoyZYJHZGWOPZtyShtfqJV","PGuFFVGlzZQMJXZYaKLVbUYBb/OiZKgRSHqXrip","J09B4011","J09B_L","mcmvJZJFVFqAZwMPf/YZXJkUmPbyRLsHSsaCgOX","Lüdenscheid","Dünnebrett","213","58513","zBLDXRkMwnUSXIHWZOOkcUSTVHurSZlSkwQ/eLz","EVU","Standard nach Anzahl Stromzähler"
"oSLpxahUZUyuWFDfxUFmuRuqZKmZ/woDcRXfggF","ZsbvBZFWNerPFPLzouGAGx/ZJHiRTJhWFjczEkE","J09B6505","J09B","rRqUaCEAVQSBUFSiutyWKKImImkZUvIlEoUDfEM","Meinerzhagen","Meinerzhagen","41","58540","bctUutINYmybRWAGXFSOQmTHXrAEwU/jtWCoZUS","EVU","Standard nach Anzahl Stromzähler"
"vXOYXqGXcSgCTGTYaefxQIbHXTSZgkUhEHJKXFT","'+TKllaJgxMJn+VQYfrtfFFFhDDRyTpJQCUAXSCV","J09B6501","J09B","CDBs+ZtxHHGRZVfcruZCPDZXdnDPEuWbYUXym/h","Meinerzhagen","Meinerzhagen","11","58540","tKBXEcnJsIEYrqmjmIrsdpTaCeMSLcvtZRypZxc","KSA","Standard nach Anzahl Stromzähler"
"GUEpjRCXLaUTOSDCZHSNSLXEksRUjJyPvXulzKY","TtrTXYniLCVJUYuXiKMjJXCBViJ+neWnQZtkNhn","J09B4011","J09B_L","dRLRNdXqfKOzDA/hBPjnBWwLOVmdDfHzrSMTOYq","Lüdenscheid","Dünnebrett","217","58513","'+XmYFjpRyjKfxuFbmJTxm/ScX/++VYlTOoMVHst","KSA","Standard nach Anzahl Stromzähler"
"'+rTMXXtRiBmAEQAClXqzqd/jYY/JhnRKuXRvAWB","aTVrXPbgXVQVwenUzVUuhfRwkYxktozsMNkMwQO","J09B1521","J09B_J","EUSQQXVZkKrpwuAbRRZYrbtawhUTOwScfdBtqFv","Hagen","Ischeland","6","58097","SAlTqoQBbJVJniVVEZyFCGQCClRZaPULflBHEET","EVU","Standard nach Anzahl Stromzähler"
"ckTRhPukXjBjHURmdSdUM/krsyfuqpTHpAyIcbU","wGVLtJZXQLRTbZIYxLHmvKuIsAOANC/exEtStVS","J09B6202","J09B","hyycy/qZraiPsbXH/rNgSitAC+yguSIWBq+OJfT","Plettenberg","Plettenberg I","29","58840","zRbcQKk+gXlHQRXQbakfYpzxMEWhZLbVFUtnyZR","EVU","Standard nach Anzahl Stromzähler"
"InXDdSEtJRxwbbSybQwYVVTIrdlXfyzxwFghtaW","QrojFRXKJsLpDPtubyLZftNjTFkpaxxYVXBoyuS","J09B6251","J09B","pZaWfORJEQHYATXRFSCgVgzbFmzJAxQfQjTZV/X","Plettenberg","Bremcke","20","58840","/aoeudUyUyPDSnHftaFn/Jgw+uplqcsiVMO+KPW","KSA","Standard nach Anzahl Stromzähler"
"DOVJwrKQXxOjiZHEAESwDCCuO/fXJZmz/QJhJWl","iBwrXxKaQgjRdTZhNZSgOzhYDTvlXSdxUrcrWFz","J09B6202","J09B","RWSzZbOsgDuJWn+WFzoVRzQcgkNbMVaMTrLRSUN","Plettenberg","Plettenberg I","32","58840","vLoRSnDLFCAWKVs/XcJTImoWLDsvUbmXnYztvsF","KSA","Standard nach Anzahl Stromzähler"
"KXWDoRXmBTSyKAkXGedNmTHDorVYhYfjjbYiRhR","jhKP+gDWsYeFzuuuAzRnKj+VtMykOUUCYEfMYSW","J09B6204","J09B","/jTZWVSoY+KwYJMQmJfvX/tcRPwxPjIQ+XsMfFI","Plettenberg","Plettenberg I","39","58840","ORRqNdYdRBmlhSJirYiEfD/hnTCPKnbsFFeyYcI","EVU","Standard nach Anzahl Stromzähler"
"ZRWnjL+yVVd/qWytMY+yGQAvpTgowc/eY+URzJs","VXwTTtRWPyZkTNgqxS+OaAafQXrktcunESYcpfQ","J09B6501","J09B","oUQTbbFpZRSAzSXWRyrUkTri+TPrPvWuvkdRYwo","Meinerzhagen","Meinerzhagen","14","58540","Tm/VbuSLuoSSAcn+durXNZVVLHdmXMoRdhGTrZQ","EVU","Standard nach Anzahl Stromzähler"
"bveLUTGiKum+VtUXFvKCkEDtYUYWdKZhtfVLvUU","RqdWqAUzNoBXMcNtjJty+FdIttISllPShQmVxxk","J09B6252","J09B","XsQGiplyUlWFrszoWQtRZkHYSLnPwWYUmNoYUlv","Plettenberg","Bremcke","22","58840","cmxbVfhUqehWWXdIPHSfbtnRTanJYZArrRjVqRV","KSA","Standard nach Anzahl Stromzähler"
"ZUBZUj+twppemRXZSRFGYLYVMOSordAWaLkWjDu","fTBTHWnFLdmfWAkSWFLDjSSSqZFsWrZZCypOYiU","J09B1611","J09B_J","'++TZwyVeTXl/imhTJSsYfWHfzYViLXLQTRySeSn","Hagen","Boele","36","58099","WETLvRUSQgSrTysKSDOQcSQvQdBjNResFUkFnNb","KSA","Standard nach Anzahl Stromzähler"
"RJOhGItEcRilBkWaUFIGhlUZoBLnZkXn/+noXoX","dvXMVwerJbAcWXRYKteXUxTvHeSGzWUS/ufTeiS","J09B4011","J09B_L","ZRVYAFOgGSzysAgjcrAZqtbA/VnUbZgLUySAtmW","Lüdenscheid",,"1","58507","l/pUQZTUeRBVIWRWMVFJuhqFKFThxbXPNCR/t/u","EVU","Standard nach Anzahl Stromzähler"
"voXzTZwyrhlaTyZoLmmkpvjMRUQcO+VbTakYFHW","YQYvKfDiWORjCIdoMQsqDKTvRMEkGATekUBGXPE","J09B4011","J09B_L","rukXVkBMzSJCFyWWEOSQ+DDvoBAEWVzZheoqJuD","Lüdenscheid",,"6","58507","JMQRYZMSltaygJeWooFmbfkqXxgFLjzMRnKreAB","KSA","Standard nach Anzahl Stromzähler"
"wMkousQgYMeSiUuNjaorRXrPTaZHFXYcZGNgRWK","BwszarBnVWJREibVbPuICAFC+LYRh/UXTWFsvSU","J09B6503","J09B","qJQKpvZYxMBNwvZXEfixxxXLejSWmWPxvXWypQT","Meinerzhagen","Meinerzhagen","23","58540","YwAoESdfycKEjnoPMZmlpVKZLNSZZSolBVKlwcb","KSA","Standard nach Anzahl Stromzähler"
"ootQYfyMBe/sLbXcpGVDSMTRmKhkYkKqteTjFTU","xOnbUtoPMRUwwXfSArhSXgmlufXdKVZ/SSLQCn+","J09B6501","J09B","/jVdXnFZwWsbRvANAU/lcD/BM/W+VnOSlMrOjaH","Meinerzhagen","Meinerzhagen","30","58540","SbRxHQFmjALFFZtQyOHO/g+SNs/bxQCjYqRGtPk","EVU","Standard nach Anzahl Stromzähler"
"zfFKmFxhkqtEYctgVutaVdOtStQnTQeTsPNDkWs","UE+QYTPQRlsiSVkowZpimlaXbNacQwfkDaJRJuL","J09B4011","J09B_L","DqHBJZnXYZqYcvmvLxJMP/DbFoCJhRQOEBQKmOr","Lüdenscheid","Lüdenscheid","45","58507","lXHQpUWIFZBjThRcwXQUYQADiZrPRPKLiXCOfzE","EVU","Standard nach Anzahl Stromzähler"
"ZUZUonFrIbVtRicBExOdzirVSRcYMJGZszUhTPQ","Z+KpUosKLUCnfQOwRtYvjgsrvaUDsLgzUnVmfHH","J09B6251","J09B","XQgBUakbyZWppUDTzos/rKZbAFPotWnRYphYWT+","Plettenberg","Bremcke","12","58840","rRLlcFzCBeiHYoxzsbrcRKRTmmFUg+IXHSAt/Vq","KSA","Standard nach Anzahl Stromzähler"
"UARAnYuSYSUYKTavUPEQmmEqYWZimnlXKoOQEYU","LxYWnVmZKNLn+iQcTjhSA/DMOvleQpUYKKRLQiN","J09B6505","J09B","rRuRNIAlRUyhTCKGVSiGmiMyMSnwA/mwWnKXKXS","Meinerzhagen","Meinerzhagen","18","58540","'+PzmWKLaKFtkmBKtXe/hkq/ltVhQCANLWfzC+CW","KSA","Standard nach Anzahl Stromzähler"
"JObVajNZHkIyDDtNnvujstMSqjPSwul/iJLBkK+","qsgnizcQWqqyZiUoVBXsTSipliLfdDUTUKjoOmW","J09B1701","J09B_J","cjTHVJjVJHMESjsL/PlsgzWxRnlXjmSyxzycyXP","Hagen","Vorhalle","11","58089","UyVfly+i+GxXWhRUUGZbNwB/RcSNbblcDZmQyix","KSA","Standard nach Anzahl Stromzähler"
"yzuVDaHMvTiRDdZiRpsTjiigHBYMHYXlYvQM+Pa","cOsxuYSIgLOV/xHtzGnMVMvgTw/SRSNhaXQ+/H/","J09B6251","J09B","umoZdGQ//WXefFWAWVTVWiWRVUVWXcaYU+yVRMU","Plettenberg","Bremcke","17","58840","b/ewRDXoYORRCQutXDIJwxZeUmDzE/dZiZhEwZS","EVU","Standard nach Anzahl Stromzähler"
"YpSUBlGQIBUVZTCnTQakXmJaN/prCIdiWtkWzeS","rSAjjYxhkYeKKZhckuYagZfwUhE+cNiXAQmhWBE","J09B4011","J09B_L","FZSZofRSheddBxWUxEKjXLGvRYMjWQuVEMvbNmQ","Lüdenscheid",,"54","58507","zUQKXmskDEbVLktp+NOUDSyoKbSeojukGxWSRap","KSA","Standard nach Anzahl Stromzähler"
"SAZCrJAV/zbRTUTVeZtSTeLTO/VMoocgSgciwZA","KFclYSRWSgQIeqAmLSYLQvZzLvYsSXWITVWSIMz","J09B1701","J09B_J","xgdbhcUw/NuYChILUaWXecImHInzUZCZRA+ROJm","Hagen","Vorhalle","35","58089","XIUYksxcGThWSKUFayfV/U+eQKtKkxYNJ/erglC","KSA","Standard nach Anzahl Stromzähler"
"mfZiRbTdzdtETmFSMhjJeXvaQZTCvJKWqvvUUiU","QxtGhcGBSRiSxTTWLhWldoMgTTX/rM+WiN/uXRE","J09B1611","J09B_J","cIEBXkVpSdVpb+oLAkUkZQSRCJVuZhSVQTQfzON","Hagen","Boele","59","58099","/LgScbWoUSZLPZAKKcBJKWsgTVYQyY/HxAS/WmH","EVU","Standard nach Anzahl Stromzähler"
"QBsYQWXUZrkHU+XnBqVRdbStVDHVyxloZEWXqWg","NZkqtXiBlAXgzGNzsHJWkSciHPKXUHaEftPOQRi","J09B6501","J09B","VYUQaNDgdlTcQuZ+zcKZuZTZAeSRuCIiKPrZiQm","Meinerzhagen","Meinerzhagen","25","58540","XCfjVByrTAQnrWJgYSiZ/RhSKdzqZYUWRrkIWZl","EVU","Standard nach Anzahl Stromzähler"
"l/mEULlWAUfZcReRhjLeYUNZliwxSCdBZaoJfES","gahesFmZPQD/SkvJJrRbXmBSsvycQXxRUofjeQZ","J09B1701","J09B_J","MZEcInWPiJksOgQLqDpBSiCwXPWlbhXSeUNDbEu","Hagen","Vorhalle","14","58089","taDNMvvGaC+rxT/dObb+nUSsnTgzVkFTSkehBph","EVU","Standard nach Anzahl Stromzähler"
"txVVRInUcXqNqtVgtZMqgIWJhkikRqhbvF++cXQ","VUjPVfUteZIpQXopogDOWsSefPOpdyRaUsorkEN","J09B5433","J09B","QRJlqGWVTwZnwDMlFTXZ+sBoAZUODIQJcHSWPVS","Halver","Buschhausen","1","58553","REiMfZQTXRVEVSvHbdtRUsaOuxnSQQu/KsQkWdT","EVU","Standard nach Anzahl Stromzähler"
"qqYbZNlUTbVzqACjRfvSNQkdeAHYAnSVFcVzPyg","Uy+HHXXVWZiCOGGS/qOqrQOQgBPFkLWFUMtirtX","J09B5434","J09B","TXiDhjeQIPAZIbXqx+RZLcTRWj/QHQtdTTQzzHf","Halver","Buschhausen","12","58553","YiAlzvXDxsvXSjz/ZFYHQGRHNnWQYWYEqxe/HHZ","KSA","Standard nach Anzahl Stromzähler"
"alUfyXQNzCdcTURA+JhbR/btTMTlTwmrwQygAUD","sEAsJFmhrRbPkDLOOYwlcUQeyjXUMcWqcWzAwEZ","J09B6205","J09B","rusgZGotVYhCsevBcdVezxxLZWpEPDzVLrvCdjZ","Plettenberg","Plettenberg I","1","58840","YWYT/xFkXyvAxpVYQSuIEUVOXKCjEYrRGNAaSh/","EVU","Standard nach Anzahl Stromzähler"
"ycIzJtnfvSNRUGEAlWcsXwNyXWMGwUdUVJmSICC","LNAWJwzVVbhfcnvKTZYAXorWuUPNapilmlWheqk","J09B1611","J09B_J","sWSBLNnTiVKRvrnRWsYXfnTrUCTGJCZPLIOjYGS","Hagen","Boele","32","58099","'+GhfUUVUdY+GTUQLoUWJyccIUlFSRhrRkQOQUQi","KSA","Standard nach Anzahl Stromzähler"
"ZHUPTfZxEpLAizvOeYEdpjVHRdHgdiCNqZrYJLg","gSXkVlzTtYAxA/EZFUamVYknYUobXYf+IgwocXo","J09B1612","J09B_J","jIDtzDNqTkmwTDFVbfZfjtSVLDRZPZKokvdcyyt","Hagen","Boele","24","58099","NrPdazbaUSr+IWURZ+WUHYU+MhKkD+iNrIsiHGC","KSA","Standard nach Anzahl Stromzähler"
"KrIOWklc//MmaAEDJbei/WokzXZVUmQSuxHYSKq","fIeTMvYRGUSNapHUgJ+QLefUARVQUVSYgdTtAUb","J09B1701","J09B_J","tdCQiRQXWlkwRODMZWNhRJBVMFvrjTkYGQzsTZt","Hagen","Vorhalle","25","58089","xGQYkqSdTOvDWTaTyTeX/mTMroDnv+UDZgPqmVh","EVU","Standard nach Anzahl Stromzähler"
"BYOwuxc+HCVdDxlTEdjJX/dlbUxxiEuizT/RrIk","FoSkW/TPzPHFqjjWENv+QvQTQJWJK/TCovcTVYd","J09B1701","J09B_J","PWWYZiRbvwvAsycUcayWWkOQbwPTXAEnUCBMBSH","Hagen","Vorhalle","13","58089","duHyTzkuJtlGDOKtKXbYaqXMtOSjYvnxVJyVNzh","EVU","Standard nach Anzahl Stromzähler"
"RZtI+FgSNDZxpPoLhB+QUGskayciZfRZloQvcPQ","LBVUPkUTCFzhbUZvHhCYeaYgQrtRoraoLNvRkyZ","J09B6502","J09B","UEmPMuirZzZFRzmVUfKLxTvgBObUXlOQZ+bXjxB","Meinerzhagen","Meinerzhagen","4","58540","/ybUwPordXNOdZQFltvnjjEQLh+VQKTQHXrbVqL","KSA","Standard nach Anzahl Stromzähler"
"UPgTc/lgJsfkVVCbatmTcWaGlWWhTqQQTfNkTRp","lwQvMUiPjrUdVZBRTkkPWKVLXlXyZObWMUZ/nVa","J09B1701","J09B_J","zVlEHGdtUjgiHDY+ZEalWGdBD+uduWSWKzTYYwY","Hagen","Vorhalle","1","58089","sVJXfSjq/+WVPubfbawCWvvWFTySwfXJXUTfgQH","EVU","Standard nach Anzahl Stromzähler"
"RWWmrEDyRUWXpwHqWnVTBwltORhRpFsRkpw+N/w","CxUwDVXMWqHDRlZIxvOJQBGFIaJdzZVmCYANXeq","J09B1521","J09B_J","TMXvxqoBJRDKDTXbnbtOaZSUFWZQlTfowkcXGgV","Hagen","Ischeland","12","58097","'+ojvFauwHdwbQgmumPTjtfbJOKNaqQZsOlXSlWU","EVU","Standard nach Anzahl Stromzähler"
"OqhSSzSvc/FMJFuXqHGUUZgSajigtHRQlpZqoKQ","UOlvlZ/obbzWfL/yln/QvWIviZPkHhUuKDmHwDb","J09B1701","J09B_J","Q/ePgnaTWwTXUgmwWADmWAzoSpLunSFzzpfsOgl","Hagen","Vorhalle","7","58089","LlYlVXjITerbvhvRbWTgZDVjSVSkffPULOSlhMu","KSA","Standard nach Anzahl Stromzähler"
"iRYzXBrNUBLZTXRskpvaYFqaDlQo/CkymoQSiOM","YBfVQay/psVjVfCTxKO/XCMmuQucQVmCVFQWtVm","J09B5431","J09B","aURfWgXPDeOSlT+cjU+LsCRQFdFLrIwVMsZS+PR","Halver","Buschhausen","7","58553","qlnHZpExAAoVagzdZcYpuxPVXdVDumvdMhqLCvS","EVU","Standard nach Anzahl Stromzähler"
"mYHtfmrhkaurHIBTLWKs/wqcIkqzETYYHQmGmB+","NbVTAX/GzlFcTTsslBizzkJxKmZjcWlbFYpWFzy","J09B1612","J09B_J","LTWmzBiEXUXGEUqKOYvKTwYXJPCfIRaymtTIXBR","Hagen","Boele","2","58099","odkvVFzS/yCeiVgKLJUstEMS/MeuKmWCu/TjxtQ","EVU","Standard nach Anzahl Stromzähler"
"vwgKsHTqpbQroRXgjTikWMzeWMTRgeOdDDS+MSn","uwwnLtNDYUnTGDk/WoXxcRQf/YPLwSnMZjfPaie","J09B1701","J09B_J","UxkSuarGsSrtYAMvUBkWdkS/ZJSSKxWulYZXWQQ","Hagen","Vorhalle","30","58089","xcCNFGddLhXSJd+dNxSx/I/KnaskLYwWQWFYaCX","EVU","Standard nach Anzahl Stromzähler"
"oYQzkHpLuIRZHNcJjMHJUwYxmWepftPXdrypDfP","HSznzUXCwDyhQATuzejJQKSABvqXQQyYNMSFuSw","J09B6206","J09B","RlXIaYLdyYWcOUThZvnZyckCWbNYLpryzeuWfQf","Plettenberg","Plettenberg I","16","58840","MxlEgNpJKOMVlWkrYUhWaOnYrcDvHctMXeXsxFM","KSA","Standard nach Anzahl Stromzähler"
"nDkpRQrHSTVXMsQxzKXt/vUoeEUuZeUSiNtRWZK","XpibQjpuWRSSjhCFrpxviJZkVFEELwlVkbCTYXE","J09B4011","J09B_L","ZbocrdccmVlqWGzQmQBebxFmGyebZxxDXzxSzys","Lüdenscheid",,"14","58507","FWmTlVDnYZZaQQUxeWTxSSQFkoSfXFTZsB/MqMH","KSA","Standard nach Anzahl Stromzähler"
"mYHtfmrhkaurHIBTLWKs/wqcIkqzETYYHQmGmB+","XgVQUlSkpneYWoMzpqSvBx/StPdXfYSRsduunUC","J09B1612","J09B_J","iYzHKTYrWRW+IgNWSMRAuQQuQRsAYCsiYckyvVZ","Hagen","Boele","2","58099","'+hAWtmGZYrnceWWBzFbiZLvsKOSONvVlapQsYGO","EVU","Standard nach Anzahl Stromzähler"
"yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw","jyTIRVdqItQeuHZeblZMPDrHsTtDrWyEneOqWXH","J09B1612","J09B_J","TXkhisIUNSzRRKJFidIjNaUTw+dZiGnPU+tTZQW","Hagen","Boele","69","58099","Ewu/BlCSiYUERHSLkXcYNvBMEOUXNo/NwhMwwhQ","EVU","Standard nach Anzahl Stromzähler"
"ZKkoXv//uroBQTtReQ++zIvfGREZbSyHQJKUrRi","zTQQkquQeUZZSRR/JzGAWrLsiIRUTfE+SchMrQm","J09B6502","J09B","'++ZPdNaOkSZPFfdSwXTcrEHDjMkVhqETrhOJXoV","Meinerzhagen","Meinerzhagen","6","58540","VlqeVTmkGPjd/MTsjbKSolwzVWkAKPkrhtNIfYX","KSA","Standard nach Anzahl Stromzähler"
"CIQbejIRzMXZXsyIvJIqRYjrQsWSwLuFTTpUaSj","MjdMSQuo/fNOsZMItR+uzAAwptSs/WZ+VJpRrgU","J09B1701","J09B_J","wYCzZLTPFeQGQYjmfyFllKXZXE+mnpZLoxXyPWP","Hagen","Vorhalle","2","58089","CPwkeRFRPgNPiebscTqcknGwRuuX/OXZcbmOSYe","EVU","Standard nach Anzahl Stromzähler"
"NeAoyxiTXQDeMmyESrtLIQulYpXnNQdSUJlLQG/","XREqSgSYNDwahNZtkDUCokvdZYZMt/zXXbTqSqQ","J09B6205","J09B","LTYVIYIVgzWSQVQRTBYT+puqWIYBuRjclTwIBOm","Plettenberg","Plettenberg I","26","58840","TRgBpgPWxqCVuPcyblzQVQkmQRQjwAabScVhwAy","EVU","Standard nach Anzahl Stromzähler"
"pVKZXaGYSBXzwTSGrDZwMhQqZFsrdwTpaSGgTsr","UicqdgwkVXkYWkYwMRWZqcUsyPKRopjyYuVxTQW","J09B6205","J09B","jjW/nRhKWDfXVtJRVReNgRYfRQLVvUyNhEvXYQu","Plettenberg","Plettenberg I","21","58840","vQdtSymUqoQlARSnKToqwUOsVYlU+UrnVZTaSsU","EVU","Standard nach Anzahl Stromzähler"
"BWmvLURRQgZSckZYqoANvAFIhVWWjgCcSZZHejy","WRmYe/pIUSCiUDlQyWE/kijXVVVBZUwsMMuSh/T","J09B6206","J09B","hTtZxjuPqVWyYphCQmBqjSsPjYVnnXyeHxqaCbK","Plettenberg","Plettenberg I","11","58840","RJRmgaxWIDoTmFZdUIOoZmjUWWwoHo/YDMtKKVs","EVU","Standard nach Anzahl Stromzähler"
"WMevTXSORVYBlCazjKRHRUJuUideSXKQRuHqfyC","iRZadyOA+ixqKYVG/tCAPAUwLT/ZAEAesCLXCXn","J09B4011","J09B_L","AteBJEWWQmIHfHUQokZwwDaZLJbTzgGFsARbRRT","Lüdenscheid",,"5","58507","WbnzxNDztTUR+VWVFzRQQMihjQthIYXLwrPSsbW","KSA","Standard nach Anzahl Stromzähler"
"jzVAXKWMedPQSIxunMeTtQRpoWScJvhKxAbmZWE","Vz/RAWSeVIRREukeBBJWQRFZVyApTtQtMPjpYVF","J09B5432","J09B","gMXDMpBXrFVuKacqBACvTLWauTGJleKWKEUfdQU","Halver","Buschhausen","1","58553","ASKBEdlaCsBon+fLXCtGUgRuYEcgG/tUacCZrIZ","EVU","Standard nach Anzahl Stromzähler"
"uWOETGWZEMiKYSiiAEGXSATRHcsmQErOjS+Yssn","nES+QTeSEXvfZCQmLRFKirWjfemYdXyEqabQpWy","J09B6205","J09B","ZbqGUkaNTjURSZULfjQVMGppDXjiKknvQkFtkTK","Plettenberg","Plettenberg I","8","58840","hxrHbZTsRTGTCcFjdpSXnDzUOrWteTeEGPLCmoa","KSA","Standard nach Anzahl Stromzähler"
"A+hSgElTRUXMJZ+ICRmPFYSqilWKXDAtxVzYgiD","'+BuLZhyDg+JKRZuzjBWlyXIoBzSr+lgzNdWALhO","J09B1612","J09B_J","DPDZjuAl+uUiSuXLPMgEThLfuocqYUUvKvgBhSx","Hagen","Boele","5","58099","RNDVSXYMYSSPXnOJVQNaqZRhB+YXQQWSRUToitm","EVU","Standard nach Anzahl Stromzähler"
"xTWcyiSWzERytiqusylTufYvYtQkZ+QiRVyYXdS","TIACPYIBQQOLnKUCYbdHfCJhzm/hT+JxEsBUXOz","J09B1701","J09B_J","VqDJIIEZupTZbvfiOWZgwUm/aTEsPsGukhuhXY/","Hagen","Vorhalle","10","58089","wXfXSBLvWsTlHzIYQaTTUTWNOVUYKQrvp/OGXdu","EVU","Standard nach Anzahl Stromzähler"
"XDRBp/CVWwKmGFbInQRqIQlqAXhbsuGGovHgrFl","zqgQEzTTvYMLHYYmKcBUMwRhJRJzTURFYwqVIyv","J09B4011","J09B_L","DPEGlLIXtOVFGbYkinkYvYdXGsDCdlM/cBTCxWO","Lüdenscheid","Lüdenscheid","50","58507","ACQtxNuZFtTWfaSmYpFaOqMOajgxTWXfqTRZKFZ","EVU","Standard nach Anzahl Stromzähler"
"pIxHLUPmQirrnSrbtrZmywTYnxEFrRfUOQbieTY","aiOHXhGnVXoHvySZlAibu+L+HyIZDYhqQoh+dyG","J09B1612","J09B_J","SCQhSRzozO/dJACqSORXTliTRUnJGUxMaEmUxwK","Hagen","Halden","14","58093","g+BugbSjIPEC+VdepUMUUdrKkBCNWADGgJSRktk","KSA","Standard nach Anzahl Stromzähler"
"yacSFLQGDtQgZu+lSigOEFjtgMJR+UliUovwMZf","lUUnEGhWtbJwNZULw/KSINt+ThKMjrZTZNMudHP","J09B1611","J09B_J","Q/kJYmPZvd+lOoAzTThZwnYWEEUc/A+znWbewcP","Hagen","Boele","7","58099","GtEYDIlRetyirTCOWSq+QatkfQXDZiWhQZuyZa/","EVU","Standard nach Anzahl Stromzähler"
"OeRjaUXbYDGdNAb/wYlXVYTbXqUfIwYTLSTRlvL","hqZQUsxbLrzVYgTGbykVfZGZwWdwZgFOvTtiKlx","J09B1611","J09B_J","aUTWMFCAQNmTRIhllDVWHJcJkYLUoPYZZReSjAh","Hagen","Boele","2","58099","OKnscvQBQOTSUAWORQVvRVHgwMzsRTSizryjzSU","KSA","Standard nach Anzahl Stromzähler"
"j/UvrpSQzEUIWUUYSKRNd/VoYzVPSGwhMYIwkAw","HjWAVKwyOXwKriyljyigGDq/DpfOJeQSmVbUS/d","J09B1701","J09B_J","JCLKzfKWSiJGCZzQFYVypLVeCSXEVsJuzrNllMY","Hagen","Vorhalle","2","58089","cZXiDQryXZQfQJBrCRFwOaebSUkRBXyURqubMdh","KSA","Standard nach Anzahl Stromzähler"
"MeSQXolltYoHSmocHRsmcULGXNYFNAoEnSbTAYv","vuyjUEXgOvHflJpYXVU++VaVgjGcCSafjkxzxIg","J09B6501","J09B","YVrZ/dYWGXBtsldGqUbIRIUZRmkLhIT/HeUpIQL","Meinerzhagen","Meinerzhagen","31","58540","hpAfgugx/KjU+fMdWqMayPySviIlLSWKRlXoYmp","EVU","Standard nach Anzahl Stromzähler"
"FcFHHeobibINBtHlTkeYwac+YbSdnBQaEjwKyRq","mGQiVOJXyGhYvUkrHihjcBR+UT/AqSIMqXEAWbW","J09B6202","J09B","UEsgpAVSwsFMWWGQyAdCHxLxTyoAOdaVjUlkaOV","Plettenberg","Plettenberg I","15","58840","bHaWKVkwxQSsR+RpuDuqXgQWLWVWUvLVQGoVaeb","EVU","Standard nach Anzahl Stromzähler"
"XYTelEfxHUVYRTNYtlVxIVqoSFBUztiZHaavBjR","vkMGqgdTkVJFoQPf+/YNbKXBinHrUPqRVA/FBgd","J09B6202","J09B","dtiFfeYTSzkFrjZSYgehISUjaQjBxSvqYWTcFdV","Plettenberg","Plettenberg I","26","58840","pZIG/WPRGWPAiQVk/iUsACddUXralkThXNYtkWb","KSA","Standard nach Anzahl Stromzähler"
"fihNQHnNVXyZZPuDCtWB/eJmSMXfdgQSKcJujVg","WozPqWnUYxYUIdSQNOhwUVBTUfOVGqXGZiVtUWT","J09B6206","J09B","oUVIrRVTncOoULnUYbRdBrsZSUYBxQOtSmJVVoR","Plettenberg","Plettenberg I","10","58840","CnrStcxXimPVLXJHbMQes+RdSxDKSLoT/VhQfsq","EVU","Standard nach Anzahl Stromzähler"
"V+TFEzLQZSJsYTNZhngEqWzZoWQpXX/gjETQkWM","KabGBJ+IdbJHkWddlMjNVESKgKVBpnXVPYgIDRh","J09B1301","J09B_J","mdRYHOEPzbBYXlzsHqhCsCWhULbYSYrFUSPCozU","Hagen","Innenstadt","56","58097","'+Iw/yfRFAdTDSVTHKEOYKLEs/HtleqTVtqBcuwn","EVU","Standard nach Anzahl Stromzähler"
"sPUqHveTbUIVYdKqdVzbWljBpqAsa+MsFuyaEcT","fhZnmYYGQdZtGYjNWoBnEYLPtnUoXWtYRhlJYDB","J09B6252","J09B","mCtWuVnfXWFUjVbhAieVN/YSN/rlFVPxXdDwrWY","Plettenberg","Bremcke","48","58840","QVyqeCnOXVMMUmIyD+PTTJxwtWSXu/BmoqkzYzo","KSA","Standard nach Anzahl Stromzähler"
